"RIM","Migration Type","REGIONTYPE","Region Type","ASGS_2011_STATE_GCCSA_SA4_SA3_SA2","Region","FREQUENCY","Frequency","TIME_FY","Time","Value","Flag Codes","Flags"
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207011154","Kew East","A","Annual","2015","2014-15",-51,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207011155","Surrey Hills (West) - Canterbury","A","Annual","2007","2006-07",-72,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207011155","Surrey Hills (West) - Canterbury","A","Annual","2008","2007-08",-144,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207011155","Surrey Hills (West) - Canterbury","A","Annual","2009","2008-09",-155,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207011155","Surrey Hills (West) - Canterbury","A","Annual","2010","2009-10",-152,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207011155","Surrey Hills (West) - Canterbury","A","Annual","2011","2010-11",-180,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207011155","Surrey Hills (West) - Canterbury","A","Annual","2012","2011-12",-151,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207011155","Surrey Hills (West) - Canterbury","A","Annual","2013","2012-13",1,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207011155","Surrey Hills (West) - Canterbury","A","Annual","2014","2013-14",-135,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207011155","Surrey Hills (West) - Canterbury","A","Annual","2015","2014-15",-242,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021156","Bulleen","A","Annual","2007","2006-07",1,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021156","Bulleen","A","Annual","2008","2007-08",-74,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021156","Bulleen","A","Annual","2009","2008-09",-13,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021156","Bulleen","A","Annual","2010","2009-10",-76,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021156","Bulleen","A","Annual","2011","2010-11",-33,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021156","Bulleen","A","Annual","2012","2011-12",-96,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021156","Bulleen","A","Annual","2013","2012-13",-113,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021156","Bulleen","A","Annual","2014","2013-14",-50,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021156","Bulleen","A","Annual","2015","2014-15",-24,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021157","Doncaster","A","Annual","2007","2006-07",-178,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021157","Doncaster","A","Annual","2008","2007-08",-135,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021157","Doncaster","A","Annual","2009","2008-09",-169,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021157","Doncaster","A","Annual","2010","2009-10",-226,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021157","Doncaster","A","Annual","2011","2010-11",-163,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021157","Doncaster","A","Annual","2012","2011-12",-59,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021157","Doncaster","A","Annual","2013","2012-13",-89,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021157","Doncaster","A","Annual","2014","2013-14",-131,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021157","Doncaster","A","Annual","2015","2014-15",-185,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021158","Doncaster East","A","Annual","2007","2006-07",-202,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021158","Doncaster East","A","Annual","2008","2007-08",-307,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021158","Doncaster East","A","Annual","2009","2008-09",-286,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021158","Doncaster East","A","Annual","2010","2009-10",-289,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021158","Doncaster East","A","Annual","2011","2010-11",-365,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021158","Doncaster East","A","Annual","2012","2011-12",-240,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021158","Doncaster East","A","Annual","2013","2012-13",-355,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021158","Doncaster East","A","Annual","2014","2013-14",-79,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021158","Doncaster East","A","Annual","2015","2014-15",-315,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021159","Templestowe","A","Annual","2007","2006-07",-103,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021159","Templestowe","A","Annual","2008","2007-08",-208,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021159","Templestowe","A","Annual","2009","2008-09",-231,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021159","Templestowe","A","Annual","2010","2009-10",-146,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021159","Templestowe","A","Annual","2011","2010-11",-163,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021159","Templestowe","A","Annual","2012","2011-12",-147,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021159","Templestowe","A","Annual","2013","2012-13",-218,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021159","Templestowe","A","Annual","2014","2013-14",-201,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021159","Templestowe","A","Annual","2015","2014-15",-185,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021160","Templestowe Lower","A","Annual","2007","2006-07",-54,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021160","Templestowe Lower","A","Annual","2008","2007-08",-129,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021160","Templestowe Lower","A","Annual","2009","2008-09",-80,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021160","Templestowe Lower","A","Annual","2010","2009-10",-104,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021160","Templestowe Lower","A","Annual","2011","2010-11",-138,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021160","Templestowe Lower","A","Annual","2012","2011-12",-134,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021160","Templestowe Lower","A","Annual","2013","2012-13",-38,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021160","Templestowe Lower","A","Annual","2014","2013-14",-74,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207021160","Templestowe Lower","A","Annual","2015","2014-15",74,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031161","Blackburn","A","Annual","2007","2006-07",-163,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031161","Blackburn","A","Annual","2008","2007-08",7,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031161","Blackburn","A","Annual","2009","2008-09",-125,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031161","Blackburn","A","Annual","2010","2009-10",-107,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031161","Blackburn","A","Annual","2011","2010-11",-130,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031161","Blackburn","A","Annual","2012","2011-12",-142,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031161","Blackburn","A","Annual","2013","2012-13",8,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031161","Blackburn","A","Annual","2014","2013-14",-123,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031161","Blackburn","A","Annual","2015","2014-15",20,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031162","Blackburn South","A","Annual","2007","2006-07",-123,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031162","Blackburn South","A","Annual","2008","2007-08",-45,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031162","Blackburn South","A","Annual","2009","2008-09",-107,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031162","Blackburn South","A","Annual","2010","2009-10",-86,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031162","Blackburn South","A","Annual","2011","2010-11",-81,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031162","Blackburn South","A","Annual","2012","2011-12",-110,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031162","Blackburn South","A","Annual","2013","2012-13",-10,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031162","Blackburn South","A","Annual","2014","2013-14",-57,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031162","Blackburn South","A","Annual","2015","2014-15",-54,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031163","Box Hill","A","Annual","2007","2006-07",-186,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031163","Box Hill","A","Annual","2008","2007-08",-276,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031163","Box Hill","A","Annual","2009","2008-09",-324,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031163","Box Hill","A","Annual","2010","2009-10",-396,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031163","Box Hill","A","Annual","2011","2010-11",-396,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031163","Box Hill","A","Annual","2012","2011-12",-127,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031163","Box Hill","A","Annual","2013","2012-13",-219,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031163","Box Hill","A","Annual","2014","2013-14",-199,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031163","Box Hill","A","Annual","2015","2014-15",-345,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031164","Box Hill North","A","Annual","2007","2006-07",-122,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031164","Box Hill North","A","Annual","2008","2007-08",-201,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031164","Box Hill North","A","Annual","2009","2008-09",-200,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031164","Box Hill North","A","Annual","2010","2009-10",-324,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031164","Box Hill North","A","Annual","2011","2010-11",-271,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031164","Box Hill North","A","Annual","2012","2011-12",-210,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031164","Box Hill North","A","Annual","2013","2012-13",-185,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031164","Box Hill North","A","Annual","2014","2013-14",20,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031164","Box Hill North","A","Annual","2015","2014-15",-287,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031165","Burwood","A","Annual","2007","2006-07",-229,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031165","Burwood","A","Annual","2008","2007-08",-208,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031165","Burwood","A","Annual","2009","2008-09",-255,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031165","Burwood","A","Annual","2010","2009-10",-193,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031165","Burwood","A","Annual","2011","2010-11",-256,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031165","Burwood","A","Annual","2012","2011-12",-142,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031165","Burwood","A","Annual","2013","2012-13",-168,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031165","Burwood","A","Annual","2014","2013-14",-114,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031165","Burwood","A","Annual","2015","2014-15",-186,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031166","Burwood East","A","Annual","2007","2006-07",-188,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031166","Burwood East","A","Annual","2008","2007-08",-202,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031166","Burwood East","A","Annual","2009","2008-09",-224,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031166","Burwood East","A","Annual","2010","2009-10",-201,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031166","Burwood East","A","Annual","2011","2010-11",-173,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031166","Burwood East","A","Annual","2012","2011-12",-200,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031166","Burwood East","A","Annual","2013","2012-13",-142,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031166","Burwood East","A","Annual","2014","2013-14",-224,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031166","Burwood East","A","Annual","2015","2014-15",-178,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031167","Surrey Hills (East) - Mont Albert","A","Annual","2007","2006-07",21,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031167","Surrey Hills (East) - Mont Albert","A","Annual","2008","2007-08",-25,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031167","Surrey Hills (East) - Mont Albert","A","Annual","2009","2008-09",-62,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031167","Surrey Hills (East) - Mont Albert","A","Annual","2010","2009-10",-86,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","207031167","Surrey Hills (East) - Mont Albert","A","Annual","2011","2010-11",-147,,
